room_id,dq_missing_customer_id,dq_amount_negative,source,checkout_date,booking_id,dq_date_inverted,total_amount,checkin_date,nights,dq_currency_invalid,customer_id,status
H003-R003,false,false,mobile,2025-07-24,B000146,false,400.55,2025-07-22,2,false,C00516,confirmed
H007-R013,false,false,booking.com,2025-06-07,B003899,false,419.42,2025-06-05,2,false,C01143,confirmed
H007-R009,false,false,walk_in,2025-05-29,B001776,false,380.01,2025-05-27,2,false,C02244,confirmed
H002-R020,false,false,web,2025-03-25,B004266,false,803.46,2025-03-21,4,false,C01081,confirmed
H003-R007,false,false,walk_in,2025-03-20,B002118,false,1017.39,2025-03-15,5,false,C01766,confirmed
H008-R024,false,false,walk_in,2025-01-25,B000027,false,626.56,2025-01-21,4,false,C01423,confirmed
H005-R025,false,false,booking.com,2025-03-26,B004105,false,533.89,2025-03-23,3,false,C02195,confirmed
H002-R010,false,false,booking.com,2025-07-21,B002506,false,664.84,2025-07-18,3,false,C02666,confirmed
H008-R012,false,false,walk_in,2025-01-23,B000396,false,135.35,2025-01-22,1,false,C02852,confirmed
H008-R020,false,false,expedia,2025-07-12,B000767,false,425.62,2025-07-09,3,false,C01588,confirmed
H005-R012,false,false,walk_in,2025-08-07,B004495,false,1094.89,2025-08-02,5,false,C00552,confirmed
H006-R012,false,false,mobile,2025-07-06,B002372,false,416.36,2025-07-03,3,false,C00776,confirmed
H003-R010,false,false,expedia,2025-06-26,B000255,false,649.57,2025-06-23,3,false,C00701,confirmed
H005-R018,false,false,mobile,2025-07-27,B004853,false,586.1,2025-07-24,3,false,C01307,confirmed
H004-R005,false,false,walk_in,2025-01-30,B002720,false,130.89,2025-01-29,1,false,C00805,confirmed
H004-R007,false,false,mobile,2025-03-17,B000621,false,209.19,2025-03-16,1,false,C02135,confirmed
H005-R009,false,false,booking.com,2025-06-05,B004706,false,600.39,2025-06-02,3,false,C02892,confirmed
H004-R021,false,false,walk_in,2025-06-23,B002595,false,165.85,2025-06-22,1,false,C00335,confirmed
H004-R002,false,false,walk_in,2025-06-10,B000987,false,302.87,2025-06-08,2,false,C02825,confirmed
H002-R012,false,false,walk_in,2025-07-17,B005107,false,121.48,2025-07-16,1,false,C01183,confirmed
H007-R024,false,false,mobile,2025-05-17,B002943,false,587.53,2025-05-14,3,false,C00200,confirmed
H003-R003,false,false,booking.com,2025-07-08,B000857,false,458.73,2025-07-05,3,false,C00532,confirmed
H001-R019,false,false,walk_in,2025-03-17,B003299,false,1083.58,2025-03-11,6,false,C02540,confirmed
H006-R022,false,false,walk_in,2025-01-23,B001199,false,841.26,2025-01-18,5,false,C02320,confirmed
H001-R002,false,false,web,2025-01-23,B004956,false,763.14,2025-01-19,4,false,C00792,confirmed
H004-R009,false,false,web,2025-06-20,B005302,false,167.77,2025-06-19,1,false,C00425,confirmed
H008-R009,false,false,web,2025-07-17,B003162,false,199.42,2025-07-16,1,false,C00459,confirmed
H008-R016,false,false,booking.com,2025-05-12,B001053,false,264.67,2025-05-10,2,false,C00420,confirmed
H007-R003,false,false,mobile,2025-02-20,B005164,false,1177.5,2025-02-14,6,false,C02396,confirmed
H005-R013,false,false,expedia,2025-04-07,B003538,false,220.81,2025-04-06,1,false,C01667,confirmed
H007-R019,false,false,walk_in,2025-05-25,B001424,false,126.52,2025-05-24,1,false,C01087,confirmed
H003-R005,false,false,web,2025-04-10,B001753,false,473.4,2025-04-07,3,false,C01936,confirmed
H001-R020,false,false,expedia,2025-05-28,B005551,false,393.15,2025-05-25,3,false,C01726,confirmed
H004-R022,false,false,booking.com,2025-06-01,B003392,false,136.86,2025-05-31,1,false,C01366,confirmed
H005-R012,false,false,web,2025-03-19,B001293,false,811.17,2025-03-15,4,false,C02420,confirmed
H004-R013,false,false,walk_in,2025-02-09,B005922,false,121.27,2025-02-08,1,false,C00310,confirmed
H005-R003,false,false,mobile,2025-02-07,B003732,false,154.74,2025-02-06,1,false,C00897,confirmed
H006-R022,false,false,booking.com,2025-02-18,B001614,false,332.81,2025-02-16,2,false,C00780,confirmed
H001-R009,false,false,web,2025-03-13,B005772,false,655.53,2025-03-08,5,false,C02848,confirmed
H008-R022,false,false,mobile,2025-04-25,B003603,false,223.89,2025-04-24,1,false,C02846,confirmed
H005-R011,false,false,expedia,2025-05-22,B001985,false,190.72,2025-05-21,1,false,C01074,confirmed
H004-R024,false,false,mobile,2025-04-06,B000235,false,121.04,2025-04-05,1,false,C01268,confirmed
H005-R024,false,false,web,2025-03-19,B003984,false,283.55,2025-03-17,2,false,C02561,confirmed
H005-R023,false,false,web,2025-03-12,B001846,false,361.42,2025-03-10,2,false,C00444,confirmed
H001-R021,false,false,expedia,2025-01-29,B004334,false,160.32,2025-01-28,1,false,C02496,confirmed
H005-R014,false,false,mobile,2025-02-25,B002192,false,317.34,2025-02-23,2,false,C00786,confirmed
H005-R019,false,false,mobile,2025-05-11,B000088,false,430.74,2025-05-08,3,false,C01973,confirmed
H008-R024,false,false,walk_in,2025-07-20,B004190,false,1096.81,2025-07-15,5,false,C01207,confirmed
H005-R007,false,false,expedia,2025-05-22,B002048,false,501.27,2025-05-19,3,false,C00857,confirmed
H004-R015,false,false,expedia,2025-08-06,B000481,false,250.84,2025-08-04,2,false,C00791,confirmed
H006-R008,false,false,mobile,2025-02-06,B004568,false,669.29,2025-02-03,3,false,C02578,confirmed
H005-R018,false,false,web,2025-01-19,B002445,false,144.1,2025-01-18,1,false,C02971,confirmed
H001-R005,false,false,web,2025-08-03,B000331,false,426.89,2025-07-31,3,false,C01730,confirmed
H003-R011,false,false,mobile,2025-03-20,B002796,false,388.44,2025-03-17,3,false,C02664,confirmed
H003-R009,false,false,walk_in,2025-04-11,B000702,false,149.2,2025-04-10,1,false,C00139,confirmed
H008-R017,false,false,expedia,2025-04-09,B004435,false,377.6,2025-04-07,2,false,C00300,confirmed
H001-R021,false,false,mobile,2025-06-20,B002310,false,427.33,2025-06-17,3,false,C01441,confirmed
H003-R002,false,false,walk_in,2025-02-14,B004788,false,494.59,2025-02-10,4,false,C01770,confirmed
H007-R019,false,false,expedia,2025-03-26,B002662,false,552.34,2025-03-23,3,false,C00528,confirmed
H002-R003,false,false,web,2025-03-08,B000545,false,965.64,2025-03-01,7,false,C00152,confirmed
H005-R016,false,false,mobile,2025-02-27,B004632,false,544.74,2025-02-24,3,false,C02242,confirmed
H004-R002,false,false,booking.com,2025-04-08,B003018,false,201.1,2025-04-07,1,false,C02680,confirmed
H002-R007,false,false,expedia,2025-07-16,B000923,false,244.4,2025-07-14,2,false,C00326,confirmed
H005-R007,false,false,expedia,2025-08-05,B001266,false,444.88,2025-08-03,2,false,C00383,confirmed
H001-R001,false,false,expedia,2025-07-02,B005035,false,669.55,2025-06-27,5,false,C00027,confirmed
H003-R017,false,false,expedia,2025-02-08,B002889,false,258.46,2025-02-06,2,false,C01443,confirmed
H005-R015,false,false,expedia,2025-08-06,B000797,false,778.94,2025-08-02,4,false,C02635,confirmed
H002-R002,false,false,walk_in,2025-01-10,B005396,false,527.77,2025-01-06,4,false,C01200,confirmed
H007-R023,false,false,mobile,2025-01-19,B003239,false,378.67,2025-01-16,3,false,C00659,confirmed
H006-R005,false,false,walk_in,2025-07-15,B001123,false,203.73,2025-07-14,1,false,C01360,confirmed
H003-R018,false,false,expedia,2025-02-12,B005237,false,297.12,2025-02-10,2,false,C02288,confirmed
H007-R017,false,false,booking.com,2025-03-17,B003100,false,123.41,2025-03-16,1,false,C01798,confirmed
H004-R014,false,false,mobile,2025-01-30,B001500,false,745.67,2025-01-26,4,false,C00737,confirmed
H002-R009,false,false,web,2025-01-17,B005618,false,416.62,2025-01-15,2,false,C02170,confirmed
H008-R025,false,false,web,2025-03-15,B003458,false,911.29,2025-03-08,7,false,C01206,confirmed
H004-R006,false,false,walk_in,2025-02-08,B001364,false,621.28,2025-02-05,3,false,C02807,confirmed
H005-R015,false,false,booking.com,2025-05-17,B003800,false,792.81,2025-05-13,4,false,C01446,confirmed
H002-R023,false,false,mobile,2025-02-13,B001679,false,149.88,2025-02-12,1,false,C00568,confirmed
H003-R004,false,false,mobile,2025-02-16,B005475,false,196.84,2025-02-15,1,false,C00559,confirmed
H007-R004,false,false,expedia,2025-02-14,B003334,false,561.86,2025-02-11,3,false,C00241,confirmed
H006-R017,false,false,web,2025-05-24,B005840,false,353.88,2025-05-22,2,false,C00760,confirmed
H001-R009,false,false,booking.com,2025-02-25,B003669,false,447.84,2025-02-22,3,false,C01658,confirmed
H006-R024,false,false,walk_in,2025-05-31,B001556,false,1055.77,2025-05-26,5,false,C00477,confirmed
H001-R025,false,false,walk_in,2025-04-27,B005694,false,458.68,2025-04-24,3,false,C00984,confirmed
H007-R025,false,false,booking.com,2025-07-07,B004060,false,734.1,2025-07-03,4,false,C01149,confirmed
H002-R024,false,false,walk_in,2025-07-29,B001910,false,733.05,2025-07-25,4,false,C00610,confirmed
H008-R011,false,false,mobile,2025-02-04,B002288,false,672.81,2025-01-31,4,false,C01350,confirmed
H003-R003,false,false,expedia,2025-07-21,B000168,false,595.3,2025-07-17,4,false,C00340,confirmed
H001-R018,false,false,mobile,2025-03-17,B003909,false,396.77,2025-03-14,3,false,C02458,confirmed
H003-R017,false,false,expedia,2025-04-14,B001786,false,172.91,2025-04-13,1,false,C01353,confirmed
H008-R003,false,false,web,2025-02-22,B004278,false,218.85,2025-02-21,1,false,C02436,confirmed
H008-R005,false,false,web,2025-03-04,B002134,false,262.15,2025-03-02,2,false,C01685,confirmed
H006-R002,false,false,booking.com,2025-05-09,B000038,false,609.26,2025-05-06,3,false,C02739,confirmed
H004-R015,false,false,mobile,2025-04-13,B004112,false,858.02,2025-04-06,7,false,C01974,confirmed
H008-R009,false,false,booking.com,2025-04-14,B002517,false,192.08,2025-04-13,1,false,C01290,confirmed
H005-R020,false,false,booking.com,2025-07-25,B000408,false,435.05,2025-07-23,2,false,C00200,confirmed
H005-R008,false,false,expedia,2025-05-28,B000778,false,338.9,2025-05-26,2,false,C02487,confirmed
H007-R023,false,false,expedia,2025-04-12,B004503,false,807.93,2025-04-06,6,false,C01096,confirmed
H005-R020,false,false,walk_in,2025-06-14,B002379,false,527.02,2025-06-10,4,false,C00335,confirmed
H001-R002,false,false,mobile,2025-05-20,B000264,false,453.8,2025-05-17,3,false,C01902,confirmed
H003-R011,false,false,booking.com,2025-05-07,B004868,false,467.26,2025-05-04,3,false,C02575,confirmed
H008-R022,false,false,expedia,2025-06-11,B002729,false,437.33,2025-06-08,3,false,C02905,confirmed
H007-R023,false,false,booking.com,2025-05-11,B000635,false,1013.32,2025-05-06,5,false,C00804,confirmed
H007-R022,false,false,expedia,2025-06-07,B004373,false,446.8,2025-06-05,2,false,C02525,confirmed
H005-R019,false,false,web,2025-05-13,B004718,false,372.78,2025-05-11,2,false,C00788,confirmed
H004-R021,false,false,walk_in,2025-04-13,B002606,false,576.18,2025-04-10,3,false,C00627,confirmed
H001-R006,false,false,expedia,2025-03-18,B000995,false,431.84,2025-03-16,2,false,C00466,confirmed
H006-R020,false,false,web,2025-04-28,B005115,false,132.39,2025-04-27,1,false,C02295,confirmed
H002-R013,false,false,mobile,2025-02-15,B002958,false,199.22,2025-02-14,1,false,C01961,confirmed
H008-R025,false,false,booking.com,2025-08-02,B000869,false,1157.24,2025-07-27,6,false,C00442,confirmed
H007-R018,false,false,web,2025-03-02,B003314,false,171.63,2025-03-01,1,false,C02436,confirmed
H004-R011,false,false,booking.com,2025-07-22,B001205,false,446.69,2025-07-19,3,false,C02390,confirmed
H007-R019,false,false,booking.com,2025-02-21,B004961,false,850.37,2025-02-16,5,false,C02400,confirmed
H003-R023,false,false,expedia,2025-06-14,B002825,false,342.33,2025-06-12,2,false,C00829,confirmed
H002-R005,false,false,mobile,2025-04-08,B005317,false,263.47,2025-04-06,2,false,C00332,confirmed
H001-R024,false,false,mobile,2025-04-24,B003176,false,1248.21,2025-04-17,7,false,C02784,confirmed
H007-R001,false,false,expedia,2025-02-20,B001066,false,955.48,2025-02-15,5,false,C02358,confirmed
H003-R014,false,false,expedia,2025-07-31,B005177,false,173.05,2025-07-30,1,false,C01922,confirmed
H008-R007,false,false,mobile,2025-05-26,B003548,false,136.9,2025-05-25,1,false,C02502,confirmed
H004-R022,false,false,expedia,2025-05-28,B001432,false,571.35,2025-05-24,4,false,C00639,confirmed
H002-R008,false,false,booking.com,2025-04-23,B001761,false,653.67,2025-04-19,4,false,C01849,confirmed
H004-R010,false,false,walk_in,2025-06-16,B005558,false,319.29,2025-06-14,2,false,C00935,confirmed
H005-R022,false,false,expedia,2025-01-20,B003397,false,661.66,2025-01-15,5,false,C01234,confirmed
H008-R021,false,false,web,2025-03-06,B001300,false,707.61,2025-03-02,4,false,C00102,confirmed
H004-R010,false,false,booking.com,2025-02-22,B005939,false,960.61,2025-02-16,6,false,C02500,confirmed
H003-R014,false,false,expedia,2025-06-29,B003739,false,673.92,2025-06-25,4,false,C00689,confirmed
H008-R019,false,false,booking.com,2025-05-18,B001625,false,455.54,2025-05-15,3,false,C00107,confirmed
H006-R012,false,false,web,2025-02-10,B005780,false,352.09,2025-02-08,2,false,C02366,confirmed
H001-R012,false,false,web,2025-02-16,B003609,false,491.79,2025-02-13,3,false,C01776,confirmed
H005-R008,false,false,expedia,2025-07-02,B001996,false,299.1,2025-06-30,2,false,C00511,confirmed
H002-R022,false,false,mobile,2025-03-14,B000240,false,1049.01,2025-03-09,5,false,C02630,confirmed
H004-R025,false,false,booking.com,2025-05-25,B003994,false,1054.71,2025-05-19,6,false,C02400,confirmed
H008-R016,false,false,walk_in,2025-01-26,B001854,false,1475.78,2025-01-19,7,false,C02853,confirmed
H007-R011,false,false,mobile,2025-04-08,B004348,false,820.89,2025-04-04,4,false,C02058,confirmed
H007-R020,false,false,walk_in,2025-05-06,B002207,false,942.16,2025-04-30,6,false,C00354,confirmed
H002-R012,false,false,expedia,2025-07-21,B000101,false,123.81,2025-07-20,1,false,C00291,confirmed
H002-R015,false,false,expedia,2025-07-14,B003838,false,837.52,2025-07-09,5,false,C02444,confirmed
H003-R004,false,false,booking.com,2025-01-20,B004208,false,607.2,2025-01-16,4,false,C02979,confirmed
H004-R016,false,false,booking.com,2025-08-02,B002066,false,494.95,2025-07-30,3,false,C01372,confirmed
H008-R015,false,false,walk_in,2025-05-14,B000489,false,788.01,2025-05-10,4,false,C01165,confirmed
H006-R022,false,false,booking.com,2025-04-13,B004580,false,745.1,2025-04-07,6,false,C00957,confirmed
H001-R010,false,false,mobile,2025-03-02,B002454,false,724.1,2025-02-25,5,false,C01593,confirmed
H001-R007,false,false,walk_in,2025-03-18,B000340,false,882.99,2025-03-11,7,false,C02037,confirmed
H008-R010,false,false,walk_in,2025-05-29,B002804,false,744.48,2025-05-25,4,false,C00518,confirmed
H003-R025,false,false,mobile,2025-05-24,B000707,false,365.99,2025-05-21,3,false,C02126,confirmed
H005-R025,false,false,web,2025-06-16,B004447,false,395.43,2025-06-14,2,false,C02099,confirmed
H005-R008,false,false,mobile,2025-03-15,B002320,false,759.23,2025-03-10,5,false,C02335,confirmed
H005-R018,false,false,web,2025-03-01,B004800,false,791.36,2025-02-25,4,false,C00119,confirmed
H006-R021,false,false,web,2025-02-11,B002671,false,646.24,2025-02-07,4,false,C01480,confirmed
H007-R006,false,false,mobile,2025-06-26,B000558,false,622.69,2025-06-23,3,false,C00125,confirmed
H006-R002,false,false,booking.com,2025-05-29,B004638,false,351.49,2025-05-27,2,false,C02117,confirmed
H008-R006,false,false,walk_in,2025-02-16,B003026,false,1016.84,2025-02-09,7,false,C01114,confirmed
H004-R015,false,false,web,2025-03-09,B000932,false,736.5,2025-03-03,6,false,C02620,confirmed
H004-R014,false,false,mobile,2025-04-24,B001274,false,669.32,2025-04-20,4,false,C02278,confirmed
H001-R002,false,false,mobile,2025-07-06,B005040,false,414.33,2025-07-03,3,false,C00923,confirmed
H005-R012,false,false,mobile,2025-08-08,B002897,false,403.2,2025-08-06,2,false,C00701,confirmed
H002-R025,false,false,web,2025-08-07,B000807,false,875.96,2025-08-03,4,false,C02602,confirmed
H008-R009,false,false,walk_in,2025-03-03,B005407,false,185.43,2025-03-02,1,false,C01712,confirmed
H002-R013,false,false,booking.com,2025-06-26,B003255,false,950.46,2025-06-20,6,false,C01527,confirmed
H005-R014,false,false,expedia,2025-06-19,B001134,false,714.49,2025-06-13,6,false,C02437,confirmed
H004-R025,false,false,mobile,2025-07-13,B004899,false,385.89,2025-07-11,2,false,C02556,confirmed
H002-R018,false,false,expedia,2025-02-20,B005245,false,434.58,2025-02-17,3,false,C01759,confirmed
H008-R012,false,false,web,2025-05-01,B003106,false,784.19,2025-04-26,5,false,C01213,confirmed
H008-R002,false,false,expedia,2025-07-04,B001507,false,657.83,2025-06-30,4,false,C00388,confirmed
H005-R023,false,false,walk_in,2025-03-04,B005630,false,599.1,2025-02-28,4,false,C02738,confirmed
H002-R007,false,false,booking.com,2025-02-03,B003464,false,580.63,2025-01-31,3,false,C01060,confirmed
H001-R025,false,false,mobile,2025-07-17,B001376,false,351.39,2025-07-15,2,false,C02108,confirmed
H003-R004,false,false,web,2025-06-16,B003811,false,543.03,2025-06-12,4,false,C00682,confirmed
H003-R002,false,false,walk_in,2025-07-26,B001691,false,986.11,2025-07-21,5,false,C00039,confirmed
H008-R010,false,false,booking.com,2025-01-15,B005483,false,854.36,2025-01-09,6,false,C00829,confirmed
H001-R018,false,false,expedia,2025-05-02,B003348,false,577.86,2025-04-29,3,false,C01985,confirmed
H006-R019,false,false,walk_in,2025-05-04,B005850,false,1165.57,2025-04-28,6,false,C02683,confirmed
H002-R016,false,false,mobile,2025-07-06,B003681,false,265.9,2025-07-04,2,false,C01273,confirmed
H001-R025,false,false,mobile,2025-02-14,B001565,false,694.69,2025-02-10,4,false,C01382,confirmed
H001-R003,false,false,expedia,2025-01-30,B005707,false,545.36,2025-01-26,4,false,C01709,confirmed
H008-R013,false,false,mobile,2025-05-05,B004066,false,576.81,2025-05-02,3,false,C02680,confirmed
H003-R006,false,false,expedia,2025-03-14,B001916,false,539.62,2025-03-10,4,false,C02136,confirmed
H008-R020,false,false,booking.com,2025-04-22,B002299,false,213.14,2025-04-21,1,false,C00796,confirmed
H004-R020,false,false,mobile,2025-03-08,B000179,false,143.3,2025-03-07,1,false,C00145,confirmed
H003-R020,false,false,walk_in,2025-03-12,B003921,false,920.72,2025-03-07,5,false,C00753,confirmed
H006-R021,false,false,web,2025-04-24,B001794,false,799.16,2025-04-20,4,false,C02872,confirmed
H006-R003,false,false,walk_in,2025-02-27,B004287,false,446.85,2025-02-25,2,false,C00895,confirmed
H005-R003,false,false,walk_in,2025-03-26,B002143,false,193.49,2025-03-25,1,false,C00673,confirmed
H004-R011,false,false,web,2025-04-01,B000043,false,922.38,2025-03-26,6,false,C02195,confirmed
H001-R016,false,false,booking.com,2025-02-16,B005977,false,404.28,2025-02-14,2,false,C00763,confirmed
H008-R013,false,false,mobile,2025-07-23,B004123,false,205.04,2025-07-22,1,false,C01310,confirmed
H001-R012,false,false,expedia,2025-06-12,B002530,false,408.83,2025-06-10,2,false,C00697,confirmed
H001-R001,false,false,mobile,2025-06-30,B000420,false,909.49,2025-06-25,5,false,C00839,confirmed
